Year,Month,n_days,Rg_f,Ta_f,Tmax,Tmin,RH_f,Ts_f,Precip,SWC,LAI,ET,WS_f
2030,1,25,1.82806848,0.063000000000045,1.84400000000005,-1.53799999999995,97.1767,-9999,1.81281888,-9999,-9999,-9999,0.925077
2030,1,26,3.51398304,-0.746999999999957,1.21900000000005,-3.18799999999999,84.2439,-9999,0.94787712,-9999,-9999,-9999,0.623222
2030,1,27,6.26150304,-0.200999999999965,3464,-4.37099999999998,89.0722,-9999,0.307788768,-9999,-9999,-9999,2.55038
2030,1,28,4.33195776,1613,4.92700000000002,-0.700999999999965,92.0844,-9999,0.24704352,-9999,-9999,-9999,2.64811
2030,1,29,7.66962432,1.59500000000003,7154,-1.44799999999998,89.3865,-9999,0,-9999,-9999,-9999,3.05922
2030,1,30,6.74578368,1.64800000000002,5.94800000000004,-0.911999999999978,87.6661,-9999,0,-9999,-9999,-9999,4.06466
2030,1,31,2.81064384,3.23099999999999,5.20700000000005,0.754000000000019,88.7596,-9999,0.69787008,-9999,-9999,-9999,5.17775
2030,2,1,0.88064064,4.20100000000002,5.17100000000005,3.22900000000004,95.3364,-9999,7.39246176,-9999,-9999,-9999,3.02285
2030,2,2,1.8101232,4.06600000000003,5.52000000000004,2.88200000000001,96.1458,-9999,3.01688928,-9999,-9999,-9999,1.04944
2030,2,3,3.85992864,3.65900000000005,6.05800000000005,2.41800000000001,95.3053,-9999,0.407372544,-9999,-9999,-9999,1.1118
2030,2,4,4.31637984,3.76500000000004,5.97000000000003,2.47000000000003,92.2127,-9999,0.96178752,-9999,-9999,-9999,2.81434
2030,2,5,1.75431744,3.81300000000005,4.94600000000003,3.13800000000003,91.7804,-9999,4.3251408,-9999,-9999,-9999,3.31291
2030,2,6,1.1556864,2.94500000000005,3.79000000000002,2.11000000000001,90.2908,-9999,5.10145344,-9999,-9999,-9999,5.76018
2030,2,7,4.73678496,2.74299999999999,4.68400000000003,1.07400000000001,73.3848,-9999,0,-9999,-9999,-9999,6.42891
2030,2,8,4.41497952,4.10900000000004,6.82900000000001,2.44500000000005,75.7407,-9999,0.080965872,-9999,-9999,-9999,5.87214
2030,2,9,3.0254256,2.72000000000003,4.42600000000004,1.35500000000002,84.6051,-9999,4.99609728,-9999,-9999,-9999,2.73862
2030,2,10,1.49863392,1.36500000000001,2512,-0.58299999999997,90426,-9999,6.21672192,-9999,-9999,-9999,2.58489
2030,2,11,5.01018912,-2.02699999999999,2.17400000000004,-6178,75.3544,-9999,1.3387248,-9999,-9999,-9999,3.59043
2030,2,12,10.1073312,-4.81599999999997,0.659000000000049,-8.10999999999996,61842,-9999,0,-9999,-9999,-9999,0.91314
2030,2,13,9.5383008,-5.05599999999998,0.273000000000025,-8.90099999999995,63.7679,-9999,0,-9999,-9999,-9999,0.32261
2030,2,14,7.82777952,-6.25299999999999,-2.29899999999998,-9.57099999999997,70.3855,-9999,0.383712768,-9999,-9999,-9999,0.605136
2030,2,15,8.9358336,-9.60399999999998,-5.95099999999996,-13322,68.6011,-9999,0,-9999,-9999,-9999,1.76867
2030,2,16,8.9554464,-11876,-9.11399999999998,-14274,60.3974,-9999,0.123984864,-9999,-9999,-9999,1.65552
2030,2,17,10.4131872,-10494,-5375,-13676,68.3187,-9999,0,-9999,-9999,-9999,0.860577
2030,2,18,7.10080992,-10319,-6.19599999999997,-12519,73.8905,-9999,1.1215584,-9999,-9999,-9999,1.2069
2030,2,19,10.6867296,-10046,-4.85299999999995,-13791,85.25,-9999,0,-9999,-9999,-9999,0.730288
2030,2,20,11.81304,-10.24,-4.65299999999996,-13583,79.3728,-9999,0,-9999,-9999,-9999,0.398118
2030,2,21,5.1792912,-9.27299999999997,-5108,-12861,85.1053,-9999,7.30715904,-9999,-9999,-9999,2.49041
2030,2,22,1.97275392,-7.16699999999997,-5.33499999999998,-9.31799999999998,98.5798,-9999,14.3546688,-9999,-9999,-9999,1.72992
2030,2,23,8.07493536,-9.31199999999995,-6387,-11539,96.9491,-9999,2.22098976,-9999,-9999,-9999,2.76643
2030,2,24,9.7557696,-9.79299999999995,-5.67199999999997,-11868,95.3991,-9999,1.63405728,-9999,-9999,-9999,1.93154
2030,2,25,9.1322208,-9584,-5.22399999999999,-12.58,96.4537,-9999,1.24494624,-9999,-9999,-9999,1.36612
2030,2,26,9.9023904,-7.62,-3.29499999999996,-13851,95.1268,-9999,1.3911264,-9999,-9999,-9999,2.28401
2030,2,27,7.82845344,-3.47799999999995,3.60200000000003,-8.06199999999995,94.5052,-9999,3.34462176,-9999,-9999,-9999,5.28519
2030,2,28,7.38325152,0.422000000000025,1.34000000000003,-0.685999999999979,93.6973,-9999,1.9067616,-9999,-9999,-9999,5.38016
2030,3,1,8.8108992,3.60500000000002,9.18300000000005,-0.375999999999976,86.2954,-9999,9.6096672,-9999,-9999,-9999,4.71289
2030,3,2,12.3343776,3928,8358,0.40300000000002,65.3777,-9999,0.582522624,-9999,-9999,-9999,6.07197
2030,3,3,11.17152,0.899000000000001,3.33700000000005,-2.15699999999998,60.1116,-9999,3.00805056,-9999,-9999,-9999,3.07139
2030,3,4,10.7748576,6.54500000000002,13035,0.895000000000039,71.1307,-9999,2.15826336,-9999,-9999,-9999,5.22644
2030,3,5,10.6893216,6536,11275,2.78000000000003,70.8728,-9999,0,-9999,-9999,-9999,2.47744
2030,3,6,10.2825504,7.60300000000001,12764,5.06700000000001,65.0107,-9999,0,-9999,-9999,-9999,3.03791
2030,3,7,9.1382688,7.12300000000005,11542,4.51400000000001,72.8912,-9999,0,-9999,-9999,-9999,3.12176
2030,3,8,3.90922848,7.10000000000002,10339,5.16000000000003,86.6139,-9999,4.53847968,-9999,-9999,-9999,3.64141
2030,3,9,6.15256128,8.04900000000004,11.88,4.79500000000002,80.6084,-9999,1.76965344,-9999,-9999,-9999,5869
2030,3,10,10.8529632,4.73000000000002,8.40600000000001,0.715000000000032,63.3351,-9999,0.00247917024,-9999,-9999,-9999,3.13875
2030,3,11,11.9411712,2916,8.04500000000002,-0.311999999999955,64.8838,-9999,0.113920128,-9999,-9999,-9999,1.12316
2030,3,12,5.84322336,0.974000000000046,3654,-1.90299999999996,79.9423,-9999,5.1960096,-9999,-9999,-9999,2.35599
2030,3,13,12.8369664,-1.46199999999999,2.22700000000003,-3.75199999999995,66.9085,-9999,0.57754512,-9999,-9999,-9999,1.39914
2030,3,14,11.844576,-1.55399999999997,3.00800000000004,-5.05899999999997,61.8574,-9999,0.0206319744,-9999,-9999,-9999,0.612029
2030,3,15,10.2816,-1.66399999999999,2.45700000000005,-5.18099999999998,71.4167,-9999,1.35381024,-9999,-9999,-9999,2.50524
2030,3,16,13.2479712,-1.78899999999999,2.97500000000002,-4.78199999999998,72.8482,-9999,0.66831696,-9999,-9999,-9999,2.32096
2030,3,17,10.6102656,-3.53699999999998,-0.253999999999962,-6.04999999999995,74.8855,-9999,1.51828128,-9999,-9999,-9999,1.39268
2030,3,18,11.086848,-4.59499999999997,-0.889999999999986,-7346,75.5781,-9999,0.87845472,-9999,-9999,-9999,0.659552
2030,3,19,14.4517824,-4495,0.617000000000019,-9.00799999999998,74458,-9999,0.179239392,-9999,-9999,-9999,0.741983
2030,3,20,10.7078112,-3.22499999999997,1.08600000000001,-6786,79.4602,-9999,1.66286304,-9999,-9999,-9999,1.10105
2030,3,21,7.08364224,-0.993999999999971,1.55400000000003,-5084,93.3741,-9999,7.87948992,-9999,-9999,-9999,1.83108
2030,3,22,9.3965184,1.71000000000004,5.58200000000005,-0.35899999999998,89.1955,-9999,2.64000384,-9999,-9999,-9999,1.80223
2030,3,23,8.58589632,1.02800000000002,3.40900000000005,-0.801999999999964,85.6017,-9999,4.07846016,-9999,-9999,-9999,2.18452
2030,3,24,11.3956416,0.53000000000003,4.43700000000001,-1.54299999999995,80.2391,-9999,0.688017888,-9999,-9999,-9999,0.958352
2030,3,25,14.8889664,0.204000000000008,5.17500000000001,-2.80499999999995,71.3632,-9999,0.0649971648,-9999,-9999,-9999,1.0933
2030,3,26,12.5488224,-1202,2.44300000000004,-3786,71.8403,-9999,0.179356896,-9999,-9999,-9999,2.29424
2030,3,27,10.3035456,-2.04899999999998,1.34400000000005,-5142,77.2237,-9999,0.57257712,-9999,-9999,-9999,1.81399
2030,3,28,18.5416992,-0.889999999999986,6.03300000000002,-6.96099999999996,70.6825,-9999,0,-9999,-9999,-9999,0.467735
2030,3,29,16.6551552,1.71900000000005,9.26100000000002,-3.87699999999995,69.3735,-9999,0,-9999,-9999,-9999,0.902946
2030,3,30,16.9048512,2.92700000000002,9.22900000000004,-2.14400000000001,69.2344,-9999,0,-9999,-9999,-9999,0.466562
2030,3,31,13.6046304,4.60900000000004,11141,-0.424999999999955,72.7526,-9999,0,-9999,-9999,-9999,0.943195
2030,4,1,11.4071328,6.60000000000002,12025,1.90900000000005,83.9292,-9999,0.235376064,-9999,-9999,-9999,1.94521
2030,4,2,8.20336896,7.37800000000004,10442,5.25100000000003,92.0911,-9999,2.83073184,-9999,-9999,-9999,1.74729
2030,4,3,8.20787904,4.44,6.86400000000003,1.27000000000004,87.7712,-9999,8.4585168,-9999,-9999,-9999,1.42008
2030,4,4,13.2664608,1.02800000000002,3952,-0.784999999999968,75.4932,-9999,1.10072736,-9999,-9999,-9999,2.42136
2030,4,5,13.1119776,2.88900000000001,7.11500000000001,-0.794999999999959,78.2896,-9999,1.61836704,-9999,-9999,-9999,2.02376
2030,4,6,11.1804192,3.65300000000002,6.79900000000004,1.65000000000003,82821,-9999,3.80372544,-9999,-9999,-9999,3.51206
2030,4,7,10.790496,4.74700000000001,7.88400000000001,1.93000000000001,86.3795,-9999,4.00911552,-9999,-9999,-9999,2.60163
2030,4,8,12.518928,3.07900000000001,5.26600000000002,0.828000000000031,77.6836,-9999,3.32051616,-9999,-9999,-9999,3.77903
2030,4,9,11.602656,-0.201999999999998,1.98000000000002,-2.33499999999998,81.4967,-9999,3.1446144,-9999,-9999,-9999,3.30491
2030,4,10,13.9944672,0.242000000000019,4.19100000000003,-3.08499999999998,81.0126,-9999,0.853477344,-9999,-9999,-9999,0.899248
2030,4,11,14.5240128,2584,7.94400000000002,-1.21499999999997,82.0958,-9999,1.17091872,-9999,-9999,-9999,0.602584
2030,4,12,14.0953824,-0.000999999999976353,3471,-3.43399999999997,77.5279,-9999,1.55157984,-9999,-9999,-9999,1.75256
2030,4,13,18.5573376,1.22400000000005,6.78900000000004,-3.66399999999999,66.7802,-9999,0.694243872,-9999,-9999,-9999,0.526673
2030,4,14,14.0606496,4.27100000000002,9.22900000000004,-0.524999999999977,80501,-9999,1.71513504,-9999,-9999,-9999,0.359815
2030,4,15,15.313104,8.86799999999999,15981,2577,83.4026,-9999,0.81335664,-9999,-9999,-9999,0.69741
2030,4,16,15.453504,11743,18307,7.32000000000005,83.1553,-9999,0.39513312,-9999,-9999,-9999,0.496937
2030,4,17,11.2918752,13.02,17281,7495,75.2325,-9999,0.0818857728,-9999,-9999,-9999,2.43416
2030,4,18,15.48504,14196,21308,9.87,75.6552,-9999,1.65652992,-9999,-9999,-9999,2.80482
2030,4,19,18.546624,9.72000000000003,14.5700000000001,6291,62.4144,-9999,0,-9999,-9999,-9999,2.41004
2030,4,20,17.0282304,9.37800000000004,14784,5.19500000000005,65.9208,-9999,0,-9999,-9999,-9999,0.33033
2030,4,21,21.5682048,11522,17564,5.55400000000003,63.5545,-9999,0.598211136,-9999,-9999,-9999,0.797389
2030,4,22,9.2670048,12058,15623,9.78800000000001,93.4818,-9999,7.24625568,-9999,-9999,-9999,1.74474
2030,4,23,13.2862464,10038,13.7,6.31600000000003,79.2316,-9999,3.42940608,-9999,-9999,-9999,1.56754
2030,4,24,19.6977312,8.33800000000002,13524,4.22300000000001,58.5015,-9999,0,-9999,-9999,-9999,0.956655
2030,4,25,24.3229824,9.49800000000005,15508,4108,46.5865,-9999,0,-9999,-9999,-9999,0.31799
2030,4,26,21.8134944,12.5820000000001,20227,4.70100000000002,62.6234,-9999,1.04162112,-9999,-9999,-9999,1.09991
2030,4,27,8.18197632,9.71500000000003,12375,7.32300000000004,95.6853,-9999,8.7050592,-9999,-9999,-9999,1.86832
2030,4,28,2.70274752,5.61500000000001,6.78200000000004,4322,94.8919,-9999,12.8836224,-9999,-9999,-9999,6.40697
2030,4,29,8.1061344,4.56300000000005,7.02700000000004,3.00200000000001,87.4294,-9999,2.41513056,-9999,-9999,-9999,4.67107
2030,4,30,15.2103744,4.81300000000005,9.53800000000001,1.55400000000003,73.0715,-9999,0.536627808,-9999,-9999,-9999,2.40543
2030,5,1,22.206528,6.28800000000001,13248,-0.911000000000001,60.5234,-9999,0,-9999,-9999,-9999,1.24254
2030,5,2,13.8195072,8505,13965,3.85700000000003,87.7454,-9999,1.67252256,-9999,-9999,-9999,1.39904
2030,5,3,8.36449632,7.87800000000004,11451,4.88600000000002,96.5765,-9999,2.9878416,-9999,-9999,-9999,0.990455
2030,5,4,15.8706432,6714,11336,3.70600000000002,83.5161,-9999,0,-9999,-9999,-9999,1.60786
2030,5,5,24.1609824,6.49800000000005,12.29,2.24600000000004,57.6832,-9999,0,-9999,-9999,-9999,2.14814
2030,5,6,28.584576,5.10599999999999,11007,-0.0919999999999845,42.14,-9999,0,-9999,-9999,-9999,0.978969
2030,5,7,13.0941792,7.67900000000003,12062,2.13100000000003,71.4491,-9999,0.99694368,-9999,-9999,-9999,2.79666
2030,5,8,14.2949664,11534,17038,7.70100000000002,81.5574,-9999,1.39567104,-9999,-9999,-9999,3.27035
2030,5,9,24.8455296,10.77,16718,6.61200000000002,59.9762,-9999,0,-9999,-9999,-9999,2.52153
2030,5,10,21.056112,14793,21921,5.96600000000001,50.1584,-9999,0,-9999,-9999,-9999,2.82966
2030,5,11,20.410704,19.3440000000001,26133,14258,58.1195,-9999,0,-9999,-9999,-9999,3.74167
2030,5,12,14.5393056,13967,18043,8.80100000000004,73613,-9999,7.34603904,-9999,-9999,-9999,3.30471
2030,5,13,24.4651968,11212,17171,6779,53.2685,-9999,0,-9999,-9999,-9999,1.66088
2030,5,14,25.723872,14889,22.53,6.85500000000002,52.9627,-9999,0,-9999,-9999,-9999,1.55885
2030,5,15,9.0294912,13672,17621,10554,78.1526,-9999,3.82441824,-9999,-9999,-9999,1.49857
2030,5,16,8.00914176,12022,15887,9.50800000000004,97.1031,-9999,11.133504,-9999,-9999,-9999,0.826464
2030,5,17,4.26020256,10539,13271,7.77000000000004,97058,-9999,12.19536,-9999,-9999,-9999,1.63613
2030,5,18,14.0779296,11732,16937,7.45700000000005,91.1689,-9999,2.60653248,-9999,-9999,-9999,0.63433
2030,5,19,21.9621024,12122,17647,7.34900000000005,92.1936,-9999,10.3067424,-9999,-9999,-9999,0.385764
2030,5,20,21.2779008,13019,18.4,8.98200000000003,93.4917,-9999,11.9248416,-9999,-9999,-9999,1.25836
2030,5,21,11.2839264,14333,18638,11642,93.9111,-9999,4.7265984,-9999,-9999,-9999,3.47208
2030,5,22,12.9884256,15444,20474,12492,93.3821,-9999,3.26346624,-9999,-9999,-9999,2.72064
2030,5,23,26.908416,16218,21917,11821,91313,-9999,7.95040704,-9999,-9999,-9999,1.67434
2030,5,24,27.864864,16455,22032,11197,80.9155,-9999,4.0376016,-9999,-9999,-9999,1.02652
2030,5,25,28.4349312,17401,23157,11.81,63553,-9999,0,-9999,-9999,-9999,0.280805
2030,5,26,14.8779072,17436,22049,12787,81.2244,-9999,2.09978784,-9999,-9999,-9999,1.10983
2030,5,27,18.680544,17589,22701,14.17,92.9594,-9999,18.6838272,-9999,-9999,-9999,0.97824
2030,5,28,26.4384,17525,22922,13367,79.1211,-9999,3.03543936,-9999,-9999,-9999,1.82761
2030,5,29,16.7243616,16886,22008,13085,85.5512,-9999,6.14777472,-9999,-9999,-9999,1.02008
2030,5,30,17.6322528,16706,21871,12976,93.9474,-9999,12.2681088,-9999,-9999,-9999,0.743289
2030,5,31,21.3394176,15803,21.22,12103,93.1297,-9999,12.5118432,-9999,-9999,-9999,1.65932
2030,6,1,24.6753216,14072,19308,9.30400000000003,90.1138,-9999,6.51100896,-9999,-9999,-9999,0.663873
2030,6,2,13.5498528,14356,18761,10485,92.6785,-9999,12.8535552,-9999,-9999,-9999,1.54081
2030,6,3,12.9747744,12222,16289,9.63600000000002,89.0152,-9999,11.414736,-9999,-9999,-9999,2.88935
2030,6,4,2.23120224,8.95700000000005,11458,7233,94.1782,-9999,16.6696704,-9999,-9999,-9999,2.40225
2030,6,5,2.80541664,9.91800000000001,12911,7.38500000000005,94.4212,-9999,19.5708096,-9999,-9999,-9999,1.94006
2030,6,6,13.491792,12278,17934,8.37300000000005,68.2938,-9999,4.9174992,-9999,-9999,-9999,4.29186
2030,6,7,29.1498048,12615,17516,9.06300000000005,49.2097,-9999,0,-9999,-9999,-9999,2.88711
2030,6,8,30.2236704,9.96900000000005,14668,6279,43.9132,-9999,0,-9999,-9999,-9999,2.52193
2030,6,9,30.1046112,7.61600000000004,12522,3685,37.1905,-9999,0,-9999,-9999,-9999,1.92636
2030,6,10,17.929296,8.22800000000001,12577,3.63200000000001,41.8772,-9999,0,-9999,-9999,-9999,0.816635
2030,6,11,23.0932512,11713,17338,5846,49.7129,-9999,0,-9999,-9999,-9999,1.37988
2030,6,12,5.0746608,11104,15295,7.68700000000001,80.0707,-9999,4.0045536,-9999,-9999,-9999,1.92255
2030,6,13,11.7651744,12.4690000000001,17658,8.45100000000002,89574,-9999,12.3372288,-9999,-9999,-9999,1.48148
2030,6,14,22.4474112,14316,19.68,9358,86.6001,-9999,7.08549984,-9999,-9999,-9999,1.97489
2030,6,15,25.4467008,15829,20992,11,77.1769,-9999,0.20844432,-9999,-9999,-9999,2.05183
2030,6,16,25.8045696,17165,21847,12735,69881,-9999,0,-9999,-9999,-9999,2.48736
2030,6,17,25.4916288,17702,22509,13906,61.1961,-9999,0,-9999,-9999,-9999,2.57276
2030,6,18,14.8801536,16519,21156,13012,53.4271,-9999,0,-9999,-9999,-9999,1.63432
2030,6,19,16.2317952,16244,20843,11891,52.4943,-9999,0,-9999,-9999,-9999,1.03298
2030,6,20,16.2186624,14.9690000000001,18913,11181,64.5972,-9999,0.567141696,-9999,-9999,-9999,0.841199
2030,6,21,16.8156,13738,17257,10.25,79.4802,-9999,7.38723456,-9999,-9999,-9999,0.553694
2030,6,22,20.2481856,13636,18687,9.56800000000004,87.7054,-9999,11.4964704,-9999,-9999,-9999,1.14206
2030,6,23,22.486032,15615,21271,10507,85.7246,-9999,11.3504544,-9999,-9999,-9999,1.86333
2030,6,24,1.58105088,17083,20772,13149,88.3552,-9999,0.791266752,-9999,-9999,-9999,3.18624
2030,6,25,13.732848,24978,30562,20716,76.0394,-9999,0,-9999,-9999,-9999,3.3369
2030,6,26,20.2065408,27066,32298,23052,69.0426,-9999,0,-9999,-9999,-9999,2.60502
2030,6,27,21.1464864,25667,30356,22003,80.7158,-9999,4.73498784,-9999,-9999,-9999,1.86787
2030,6,28,25.2338976,23883,28681,20.1,82624,-9999,6.82226496,-9999,-9999,-9999,2.10607
2030,6,29,23.741856,22372,27041,18736,81.3954,-9999,10.0425312,-9999,-9999,-9999,2.79213
2030,6,30,13.511664,22381,26912,19133,84.1243,-9999,16.3270944,-9999,-9999,-9999,3.10462
2030,7,1,9.8013888,16627,21787,13644,88.0353,-9999,20.505312,-9999,-9999,-9999,3.19323
2030,7,2,8.8070112,16331,21258,13239,89.4778,-9999,12.5414784,-9999,-9999,-9999,2.84949
2030,7,3,10.0446048,15753,20724,12062,86.4703,-9999,6.56633952,-9999,-9999,-9999,2.7165
2030,7,4,20.0311488,15347,21682,10484,77.2257,-9999,0,-9999,-9999,-9999,2.54064
2030,7,5,21.9234816,15203,21961,9416,72.1336,-9999,0,-9999,-9999,-9999,1.89005
2030,7,6,23.578128,16.66,22401,10573,81.3918,-9999,1.4935104,-9999,-9999,-9999,1323
2030,7,7,16.2795744,18646,23108,13.94,90.4013,-9999,30.6192096,-9999,-9999,-9999,0.744901
2030,7,8,20.8299168,19.0940000000001,24.63,14909,90.1555,-9999,20.8571328,-9999,-9999,-9999,1.75847
2030,7,9,20.5909344,23085,28907,17112,78.7495,-9999,0,-9999,-9999,-9999,1.61766
2030,7,10,17.1610272,22.04,26.99,18282,78.9559,-9999,1.79972928,-9999,-9999,-9999,1.97112
2030,7,11,26.4138624,15935,20734,12615,72.8791,-9999,0,-9999,-9999,-9999,3.26579
2030,7,12,24.949296,16358,21932,11652,69.7113,-9999,0,-9999,-9999,-9999,2.06262
2030,7,13,24.1683264,18322,22704,13988,78.2874,-9999,0,-9999,-9999,-9999,0.789922
2030,7,14,15.5711808,18197,22168,14811,89.2905,-9999,6.49810944,-9999,-9999,-9999,0.739758
2030,7,15,10.7155008,17936,23117,14169,92.1553,-9999,23.0682816,-9999,-9999,-9999,0.893649
2030,7,16,17.108496,16.13,21561,11822,91.6237,-9999,8.23245984,-9999,-9999,-9999,0.635476
2030,7,17,15.3048096,17415,22166,12.04,92.3389,-9999,3.6139824,-9999,-9999,-9999,0.581271
2030,7,18,21.8081376,17733,23112,13.8320000000001,91.4063,-9999,23.1548544,-9999,-9999,-9999,2.44871
2030,7,19,24.7945536,16489,22915,11.55,78.9275,-9999,0,-9999,-9999,-9999,3.62162
2030,7,20,25.3077696,20507,26827,13547,70.2391,-9999,0,-9999,-9999,-9999,1.17505
2030,7,21,18.6725952,23914,29.3,19662,87.0539,-9999,9.1611648,-9999,-9999,-9999,1.42515
2030,7,22,19.5077376,25372,30174,21216,91.6311,-9999,5.98840128,-9999,-9999,-9999,1.0625
2030,7,23,7.6359888,30705,36708,25622,80.9262,-9999,0,-9999,-9999,-9999,2.7296
2030,7,24,4.42189152,22.1,26505,17718,86.2562,-9999,6.12896544,-9999,-9999,-9999,1.20225
2030,7,25,10.8981504,17971,22165,13863,94.6029,-9999,21.3820128,-9999,-9999,-9999,0.862579
2030,7,26,21.3064128,15188,20357,10212,82.6048,-9999,3.0392064,-9999,-9999,-9999,2.19136
2030,7,27,25.76016,15192,21359,9.32900000000001,61.7814,-9999,0,-9999,-9999,-9999,1.16658
2030,7,28,21.1856256,19443,25292,14161,76558,-9999,0,-9999,-9999,-9999,1.64798
2030,7,29,10.3824288,17842,22.3320000000001,13364,93.9235,-9999,18.6577344,-9999,-9999,-9999,0.718745
2030,7,30,16.9776,15627,20997,11556,86.4696,-9999,1.50844032,-9999,-9999,-9999,2.52028
2030,7,31,18.3508416,16174,22.13,11317,78.5033,-9999,0,-9999,-9999,-9999,1.83625
2030,8,1,10.5286176,16992,21532,12967,91.8103,-9999,5.46356448,-9999,-9999,-9999,1.99484
2030,8,2,1.54827936,17703,21777,14.64,98.2264,-9999,64.0121184,-9999,-9999,-9999,3.34799
2030,8,3,1.4823648,20359,24294,17851,98.1869,-9999,33.073056,-9999,-9999,-9999,3.34877
2030,8,4,2.68823232,22.43,26775,19628,96.7247,-9999,38.5984224,-9999,-9999,-9999,3.1805
2030,8,5,9.8566848,22468,26964,19017,93.1577,-9999,7.4288016,-9999,-9999,-9999,2.66005
2030,8,6,15.5958048,22379,26785,18638,93.1124,-9999,7.11872064,-9999,-9999,-9999,2.19109
2030,8,7,18.4445856,21647,26964,17845,93.6495,-9999,9.4526784,-9999,-9999,-9999,1.73341
2030,8,8,19.6519392,21.51,26.52,17299,93.3205,-9999,4.10618592,-9999,-9999,-9999,1.71823
2030,8,9,17.7658272,22138,27367,17877,91704,-9999,3.569832,-9999,-9999,-9999,1.63736
2030,8,10,15.3819648,22628,27.36,19042,89.4284,-9999,8.4516048,-9999,-9999,-9999,0.856831
2030,8,11,12.3450912,20434,25304,16697,92.0461,-9999,13.2830496,-9999,-9999,-9999,1.4194
2030,8,12,17.8025472,18921,24421,15102,81.3335,-9999,0,-9999,-9999,-9999,1.91384
2030,8,13,16.059168,17915,23401,13772,70.5416,-9999,0,-9999,-9999,-9999,1.13316
2030,8,14,6.19216704,17.23,22243,13518,73.8112,-9999,0,-9999,-9999,-9999,1.28401
2030,8,15,9.9236448,17847,22436,14261,75.0729,-9999,0,-9999,-9999,-9999,1.5859
2030,8,16,20.359728,17934,22.37,14601,79.6678,-9999,0.24800256,-9999,-9999,-9999,1.83398
2030,8,17,21.2883552,18523,23495,14229,85.2129,-9999,0,-9999,-9999,-9999,1.40189
2030,8,18,19.0276992,19935,24735,15572,89.7886,-9999,0,-9999,-9999,-9999,1.53563
2030,8,19,14.6479968,20711,25376,17226,92888,-9999,12.6881856,-9999,-9999,-9999,1.2464
2030,8,20,15.8042016,18842,24009,14345,87.8601,-9999,11.3044032,-9999,-9999,-9999,1.24719
2030,8,21,19.10304,17547,22657,13091,79611,-9999,0,-9999,-9999,-9999,0.792409
2030,8,22,18.455472,19188,24813,14073,85.8047,-9999,0,-9999,-9999,-9999,1.89915
2030,8,23,17.570736,20186,25299,15717,87.2604,-9999,6.16235904,-9999,-9999,-9999,1.85353
2030,8,24,19.7936352,18164,22591,14.8,76.4628,-9999,0,-9999,-9999,-9999,1.30894
2030,8,25,16.2588384,18011,22435,14538,74.7812,-9999,0,-9999,-9999,-9999,0.787898
2030,8,26,19.6781184,18805,22942,15118,82.2546,-9999,0.94951008,-9999,-9999,-9999,0.413806
2030,8,27,16.1972352,17421,21702,13979,86.8664,-9999,11.1778272,-9999,-9999,-9999,1.20684
2030,8,28,21.6904608,14871,19583,11301,64255,-9999,0,-9999,-9999,-9999,1.59144
2030,8,29,12.9930912,14721,19592,11072,59.1962,-9999,0,-9999,-9999,-9999,1.04426
2030,8,30,13.1581152,17081,22111,12711,81637,-9999,0,-9999,-9999,-9999,1.21402
2030,8,31,19.1304288,17487,22278,14131,86.2047,-9999,17.8682112,-9999,-9999,-9999,2.33647
2030,9,1,20.3051232,17142,22254,12766,69.6002,-9999,0,-9999,-9999,-9999,1.34974
2030,9,2,11.5406208,17841,22843,14063,66.2909,-9999,0,-9999,-9999,-9999,0.978673
2030,9,3,18.4950432,20663,26456,15.88,71.6831,-9999,0,-9999,-9999,-9999,2.1096
2030,9,4,18.7891488,21855,27461,17979,77801,-9999,1.21487904,-9999,-9999,-9999,1.52016
2030,9,5,15.9562656,20.58,24952,17507,87634,-9999,11.8355904,-9999,-9999,-9999,0.496039
2030,9,6,13.6588896,18257,23297,14961,93.4058,-9999,12.3572736,-9999,-9999,-9999,0.162154
2030,9,7,13.1696064,17.2,21891,13722,93777,-9999,10.7846208,-9999,-9999,-9999,0.15184
2030,9,8,9.927792,17248,21397,13418,95.9019,-9999,10.2263904,-9999,-9999,-9999,0.17459
2030,9,9,2.0622384,16601,19808,14491,98444,-9999,10.5323328,-9999,-9999,-9999,0.734191
2030,9,10,2.81664,16197,19665,14428,95.4377,-9999,8.971344,-9999,-9999,-9999,2.03922
2030,9,11,3.34857888,18253,22046,15427,95.5286,-9999,5.54140224,-9999,-9999,-9999,2.33369
2030,9,12,13.2856416,19932,24916,17071,95.0172,-9999,11.5373376,-9999,-9999,-9999,1.30892
2030,9,13,6.4360656,17.3320000000001,20993,14.81,97.3575,-9999,15.3231264,-9999,-9999,-9999,1.13452
2030,9,14,4.37345568,14858,18267,12765,92.7888,-9999,2.49993216,-9999,-9999,-9999,2.95779
2030,9,15,12.687408,14153,18606,11238,84.0949,-9999,0,-9999,-9999,-9999,2.82204
2030,9,16,17.9468352,14395,19477,10858,77.1851,-9999,0,-9999,-9999,-9999,1.05382
2030,9,17,17.092944,15304,20581,11392,73044,-9999,0,-9999,-9999,-9999,0.473825
2030,9,18,8.54052768,14524,18768,11878,84.9725,-9999,3.98810304,-9999,-9999,-9999,0.646686
2030,9,19,5.20160832,12686,15683,10164,90.6018,-9999,14.2972128,-9999,-9999,-9999,1.30882
